candidate_id,year,poll_type,source_file,source_page,voter_group_type,voter_group,party_or_alliance,vote_share,extraction_confidence,evidence_text,review_decision,review_notes
67ba5fb9-0bd4-402b-9996-57b5c6ae8639,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,BJP,11.5,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
ad9480fd-2188-479d-a1cd-8aed1bdfbf5b,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,BSP,10.0,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
f41f7f4c-4050-4da0-bab7-3b153051f839,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,Others,10.0,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
b4ba4f70-9836-4650-a699-d58a262fef8a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,Others,21.5,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
0b51da4a-2a66-4771-8c6f-37a4d21c1edd,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,Others,30.0,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
a208a751-fbd3-4f95-abfe-e8b1f9c168e2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,Others,2.6,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
04913ee3-5689-467e-90b9-4e30ac12750b,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,INC,23.0,medium,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
22f56b21-5e54-4d25-b880-7712abb9dc6c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,BJP,10.7,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
6e0c75ab-e7a0-4186-aa8d-8a94c3c451e0,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,298,electorate,all india,BSP,10.0,high,"All India Postpoll NES 2019-Survey Findings TELANGANA TSQ1: If Assembly elections are held again in Telangana tomorrow for some reason, which party would you vote for? N (%) 001: INC 187 23.4 002: BJP 92 11.5 003: BSP 1 .1 004: CPI(M) 1 .2 005: CPI 3",,
f8e58b0b-ae9c-4c91-8668-aaa12312c70a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,3.5,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
9248006c-845f-4ffc-9959-89feb4cbd591,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,5.4,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
af36f365-7042-4b14-a1c7-16c2ef9de2c0,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,BJP,6.4,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
944a264d-cd7b-4455-856a-d2c861038307,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,10.0,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
14873c41-16e5-423b-8a78-5d93500281e2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,8.3,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
06e96ae8-a9b3-4f26-9fee-e9705607a531,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,1.1,medium,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
cb076772-d695-47f2-bc1a-7beebe25e2c8,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,180,electorate,all voters,Others,70.0,high,"All India Postpoll NES 2019-Survey Findings KLQ9: How important was the issue of flood relief and rehabilitation for you while deciding who to vote for in the Lok Sabha election – very important, somewhat important, not much important or not at all i",,
f8baafdb-f6a1-4c85-8f6e-f9806650eed6,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,INC,2.9,medium,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
780ff66e-75cf-4e67-b4a4-acd0c448178b,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,BJP,28.4,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
75c0a6dd-1e4d-4684-b3e4-fffc5c4d57ff,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,TMC,40.4,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
e71c5229-de3d-495e-a843-c7ce1ed77b08,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,Others,1.3,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
ea3491f8-5a32-4ce8-9d23-9a06fb2a680c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,Others,0.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
df3edb53-6821-41aa-af52-cd122955009c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,Others,22.7,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
6dd2e295-674b-4362-8bd5-575cc656d570,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,TMC,30.1,medium,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
e94c221b-a0aa-4bf5-823c-fffa6b02b76d,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,INC,4.5,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
dc22dec3-b3a9-4fd0-b44b-57923807aa41,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,INC,10.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
1124b2b9-5019-4109-b0b7-337046205268,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,BJP,2.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
c1ea00c0-13b0-4bfa-ab99-3a62c41925a2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,TMC,40.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
7e70d76e-73d2-46c5-be8d-fd360c05e906,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,TMC,1.2,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
1a21ba57-375b-4662-93ca-d7f2a1639a61,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,TMC,80.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
b8f6ab63-c086-4dee-b456-a286a71ca10e,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,263,electorate,all voters,BJP,3.0,high,"All India Postpoll NES 2019-Survey Findings WEST BENGAL WBQ1: If Assembly elections are held in West Bengal tomorrow, which party would you vote for? N (%) 001: INC 46 2.9 002: BJP 457 28.4 004: CPI(M) 44 2.7 005: CPI 4 .3 007: AITC 651 40.4 009: LJP",,
df33ecd5-c308-4a9e-8830-94280b785f41,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,INC,15.3,medium,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
af835d89-14ce-4f96-8868-9e380c6ec38a,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,BJP,29.4,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
def5b66a-b949-42d5-b5f6-9e406e1daf70,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,BSP,0.0,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
d0864573-4b46-471f-9746-80561fa3770d,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,Others,21.0,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
6c079814-0da2-4585-9426-1aa8d21f0ca0,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,Others,20.0,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
76a1bf85-7f7a-43a0-8f7c-e3267a3855b1,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,Others,3.3,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
07092589-4332-43cf-97fb-ec6f767d0013,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,BJP,18.9,medium,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
9025cd0a-ba6f-41d3-9245-4e9efb732d18,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,INC,5.2,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
4b1c09b4-5662-489d-9b03-087e91e7353c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,189,electorate,all voters,INC,80.0,high,"All India Postpoll NES 2019-Survey Findings MAHARASHTRA MHQ1: If Assembly elections are held in Maharashtra tomorrow for some reason, which party would you vote for? N (%) 001: INC 220 15.3 002: BJP 422 29.4 003: BSP 0 .0 004: CPI(M) 0 .0 005: CPI 5 ",,
b74d562b-0def-4896-8c32-0b0a1da4bcbe,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,INC,1.4,medium,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
c872b5e5-5574-4970-934b-7e6882b41dee,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,BJP,1.8,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
e690c924-3110-44a3-a434-d231cb08658e,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,BSP,1.2,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
a107c4b5-4f73-487c-ac90-b68c33a44c27,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,AAP,20.0,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
01ea4a83-e1d5-4211-aa51-460764a5b875,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,AIADMK,16.3,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
e823388f-28a2-4c0e-b5d5-95bcfe1dd2b4,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,DMK,43.5,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
a74c47ea-20fe-4205-b111-80630a283d80,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,DMK,80.0,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
16902f67-5be5-4466-b71a-bffcfb81a64c,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,Others,9.9,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
52723fb5-2523-4681-a956-f68b0003e4e4,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,Others,10.0,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
ef764c3f-8318-4e33-9c17-5500eb255519,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,Others,7.9,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
9768b997-b2c4-47d6-8e93-558c38371335,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,AIADMK,12.3,medium,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
6adbdbb2-c7ff-486b-8a50-1ca56a407af3,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,243,electorate,all voters,AIADMK,6.6,high,"All India Postpoll NES 2019-Survey Findings TAMIL NADU TNQ1: If Assembly elections are held in Tamil Nadu tomorrow for some reason, which party would you vote for? N (%) 001: INC 24 1.4 002: BJP 31 1.8 003: BSP 21 1.2 004: CPI(M) 7 .4 005: CPI 1 .1 0",,
a3daa6f7-9179-4af1-beaf-96c706e7e85c,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,INDIA,20.0,medium,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
bb7c167b-1d26-4062-bd7c-17a104c71897,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,INC,2.3,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
eb55d2ed-7b48-4e0c-8880-bd760b0ff02b,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,INDIA,40.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
107f4eb1-ec0f-476c-97de-b773ce473214,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,INDIA,0.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
2999f4df-6214-41c2-80e9-38b445708aa0,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,INDIA,10.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
8cbba360-c71e-43b8-b2ed-a13948ca688e,2024,post_poll,post-poll/2024/postpoll_study_2024.pdf,2,electorate,all voters,SP,0.0,high,Social and Political Barometer Posttpoll Study 2024-Survey Findings Q4: (If option 2 in Q1) Which party did you vote for? N (%) Valid (%) Valid 001: Indian National Congress 3897 19.8 21.2 002: Bharatiya Janta Party 6724 34.2 36.6 003: Bahujan Samaj ,,
4ad66ce6-d524-4cd4-8466-190d676ef40a,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,7,class,income,INC,17.4,medium,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,,
db7ac7d6-b3a0-4db1-b319-e96968c662ce,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,7,class,income,Others,2.6,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,,
4bc49284-e421-4e56-9b0c-eac5e1400256,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,7,class,income,INC,17.7,medium,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,,
2645d008-01a7-4e9c-8560-29bac1f413a5,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,7,class,income,BJP,36.6,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,,
40ee80ef-dddc-4435-ac36-5491dbbadff9,2019,pre_poll,pre-poll/2019/prepoll_2019_results.pdf,7,class,income,BSP,2.7,high,NES 2019 Prepoll-Survey findings.docx N (%) 4: With our total household income we are not able to fulfill our needs and face a lot of difficulty. 1745 17.4 8: No response 260 2.6 Total 10010 100.0 Q7: The Lok Sabha election is being held in a few wee,,
3bf9de00-e97a-4cd5-af8b-58b5dc27dfdb,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,28,electorate,all india,Others,7.2,low,All India Postpoll NES 2019-Survey Findings N (%) 7: Can't say 1752 7.2 8: No response 813 3.4 Total 24235 100.0 a: (If Yes) Which party? N (%) Valid (%) Valid 001: INC 1338 5.5 19.2 002: BJP 2868 11.8 41.2 003: BSP 216 .9 3.1 004: CPI(M) 149 .6 2.1 ,,
7d62ce9c-429f-4cd7-bd44-b8a2fce0a158,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,28,electorate,all india,Others,3.4,low,All India Postpoll NES 2019-Survey Findings N (%) 7: Can't say 1752 7.2 8: No response 813 3.4 Total 24235 100.0 a: (If Yes) Which party? N (%) Valid (%) Valid 001: INC 1338 5.5 19.2 002: BJP 2868 11.8 41.2 003: BSP 216 .9 3.1 004: CPI(M) 149 .6 2.1 ,,
13895ba6-9367-4789-9d85-a4c994b2c0d2,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,141,electorate,all india,INC,100.0,low,All India Postpoll NES 2019-Survey Findings N (%) 04: Paresh Dhanani (Cong) 8 1.0 05: Amit Chavda (Cong) 3 .4 06: Shaktisinh Gohil (Cong) 3 .4 07: Arjun Modhwadia (Cong) 1 .2 08: Bharatsinh Solanki (Cong) 20 2.5 09: Jignesh Mewani (Independent) 14 1.,,
203fda1b-05b4-435d-85af-250c9eb9ab26,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,141,electorate,all india,INC,40.0,low,All India Postpoll NES 2019-Survey Findings N (%) 04: Paresh Dhanani (Cong) 8 1.0 05: Amit Chavda (Cong) 3 .4 06: Shaktisinh Gohil (Cong) 3 .4 07: Arjun Modhwadia (Cong) 1 .2 08: Bharatsinh Solanki (Cong) 20 2.5 09: Jignesh Mewani (Independent) 14 1.,,
ded69a45-7732-4870-a9cd-483b6e293037,2019,post_poll,post-poll/2019/postpoll_results_2019.pdf,141,electorate,all india,INC,40.0,low,All India Postpoll NES 2019-Survey Findings N (%) 04: Paresh Dhanani (Cong) 8 1.0 05: Amit Chavda (Cong) 3 .4 06: Shaktisinh Gohil (Cong) 3 .4 07: Arjun Modhwadia (Cong) 1 .2 08: Bharatsinh Solanki (Cong) 20 2.5 09: Jignesh Mewani (Independent) 14 1.,,
